Stone-curlew	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-winged Stilt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0229885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian Oystercatcher	0.0	0.0	0.5	0.0	0.2	0.8	0.0	1.0	0.5	1.0	0.5789474	0.952381	0.8235294	0.64	0.4	0.36	0.6071429	0.6333333	0.6969697	0.6363636	0.7179487	0.7666667	0.7878788	0.7	1.0	0.7777778	0.9230769	0.6521739	0.6666667	0.7037037	0.7222222	0.4745763	0.5925926	0.4035088	0.2432432	0.212766	0.270073	0.2873563	0.0540541	0.12	0.5	0.0	0.0	0.0	0.0	0.0015	0.25	0.6	
Grey Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0227273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037037	0.0	0.0015	0.0185185	0.0175439	0.0405405	0.0425532	0.0364964	0.0344828	0.0135135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
European Golden Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.2222222	0.1578947	0.7142857	0.5294118	0.16	0.5	0.36	0.1428571	0.3666667	0.030303	0.2045455	0.1282051	0.1	0.0015	0.0333333	0.0015	0.0015	0.0769231	0.0434783	0.0833333	0.4074074	0.5	0.5084746	0.5555556	0.3859649	0.2972973	0.4184397	0.4963504	0.3563218	0.1621622	0.36	0.0015	0.0	0.0	0.0	1.0	0.0	0.25	0.4	
American Golden Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0141844	0.0145985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Grey Plover/golden plover sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian Dotterel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	0.0015	0.0072993	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Ringed Plover	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	1.0	1.0	0.6666667	0.6315789	0.9047619	0.5882353	0.48	0.25	0.36	0.4642857	0.4666667	0.5757576	0.4090909	0.4358974	0.7	0.6363636	0.5333333	0.875	0.9444444	0.8461538	0.6086957	0.5416667	0.5925926	0.6666667	0.6779661	0.6111111	0.4561404	0.2972973	0.2907801	0.2335766	0.1034483	0.0675676	0.08	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.4	
Little Ringed Plover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.030303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
